Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
CH3OHvt=0-2	Methanol	345.91926000	1.4E-05			"18(3,15)-17(4,14)E,vt=0"	-4.13699	-3.96980	459.43023	CDMS
CH3OHvt=0-2	Methanol	346.20271900	1.5E-05			"5(4,2)-6(3,3)A,vt=0"	-4.66232	-4.52390	115.16017	CDMS
CH3OHvt=0-2	Methanol	346.20427100	1.5E-05			"5(4,1)-6(3,4)A,vt=0"	-4.66232	-4.52390	115.16024	CDMS
CH3OHvt=0-2	Methanol	346.43409100	1.9E-05			"19(-1,18)-19(1,19)E,vt=0"	-7.66382	-7.47810	461.99048	CDMS
CH3OHvt=0-2	Methanol	346.78275200	1.4E-05			"14(1,14)-13(-1,12)E,vt=0"	-7.29807	-6.93300	248.93119	CDMS
CH3OHvt=0-2	Methanol	347.27155100	1E-05			"2(-2,1)-2(1,2)E,vt=0"	-9.10413	-9.18500	29.20748	CDMS
CH3OHvt=0-2	Methanol	347.30030600	1E-05			"3(-2,2)-3(1,3)E,vt=0"	-8.44904	-8.39390	36.17236	CDMS
CH3OHvt=0-2	Methanol	347.37004200	9E-06			"4(-2,3)-4(1,4)E,vt=0"	-8.03495	-7.88420	45.45950	CDMS
CH3OHvt=0-2	Methanol	347.50745100	1E-05			"5(-2,4)-5(1,5)E,vt=0"	-7.75393	-7.53300	57.06890	CDMS
CH3OHvt=0-2	Methanol	347.74544200	1E-05			"6(-2,5)-6(1,6)E,vt=0"	-7.57222	-7.29920	71.00142	CDMS
CH3OHvt=0-2	Methanol	348.12254700	1E-05			"7(-2,6)-7(1,7)E,vt=0"	-7.48368	-7.17250	87.25746	CDMS
CH3OHvt=0-2	Methanol	348.68195100	1E-05			"8(-2,7)-8(1,8)E,vt=0"	-7.50706	-7.16910	105.83737	CDMS
CH3OHvt=0-2	Methanol	348.82357700	1.2E-05			"13(-0,13)-12(2,10)E,vt=0"	-7.45441	-7.08650	223.81802	CDMS
CH3OHvt=0-2	Methanol	348.99549200	1.4E-05			"10(-3,8)-11(1,11)E,vt=0"	-10.95887	-10.63020	175.38509	CDMS
CH3OHvt=0-2	Methanol	349.10699700	1.4E-05			"14(1,13)-14(0,14)A,vt=0"	-3.35603	-3.01010	260.20341	CDMS
CH3OHvt=0-2	Methanol	349.47004700	1.1E-05			"9(-2,8)-9(1,9)E,vt=0"	-7.71535	-7.36030	126.74195	CDMS
CH3OHvt=0-2	Methanol	349.53622900	0.000109			"7(2,6)-8(-2,6),vt=1"	-13.47967	0.00000	464.72010	CDMS
CH3OHvt=0-2	Methanol	350.53445000	1.2E-05			"10(-2,9)-10(1,10)E,vt=0"	-8.49670	-8.13310	149.97130	CDMS
CH3OHvt=0-2	Methanol	350.68766200	1.3E-05			"4(-0,4)-3(1,3)E,vt=0"	-4.06195	-3.90200	36.33492	CDMS
CH3OHvt=0-2	Methanol	350.90510000	1.1E-05			"1(1,1)-0(0,0)A,vt=0"	-3.47949	-3.76870	16.84069	CDMS
CH3OHvt=0-2	Methanol	351.23647900	1.6E-05			"9(-5,4)-10(-4,6)E,vt=0"	-4.43803	-4.24980	240.50455	CDMS
CH3OHvt=0-2	Methanol	351.68548000	1.8E-05			"8(2,6)-9(0,9)A,vt=0"	-8.48837	-8.17640	121.28944	CDMS
CH3OHvt=0-2	Methanol	351.86235800	2.2E-05			"18(4,15)-19(2,17)E,vt=0"	-9.36053	-9.23690	484.55421	CDMS
CH3OHvt=0-2	Methanol	351.92147400	1.2E-05			"11(-2,10)-11(1,11)E,vt=0"	-8.15705	-7.79260	175.52551	CDMS
CH3OHvt=0-2	Methanol	353.67319700	1.3E-05			"12(-2,11)-12(1,12)E,vt=0"	-7.06211	-6.70390	203.40429	CDMS
CH3OHvt=0-2	Methanol	355.27953900	1.7E-05			"10(4,6)-11(2,9)A,vt=0"	-7.91244	-7.63850	207.99034	CDMS
CH3OHvt=0-2	Methanol	355.60294500	1.2E-05			"13(0,13)-12(1,12)A,vt=0"	-3.59661	-3.21830	211.02483	CDMS
CH3OHvt=0-2	Methanol	355.82437300	1.4E-05			"13(-2,12)-13(1,13)E,vt=0"	-6.45895	-6.11360	233.60671	CDMS
CH3OHvt=0-2	Methanol	356.00723500	1.5E-05			"15(1,14)-15(0,15)A,vt=0"	-3.33738	-3.02150	295.26256	CDMS
CH3OHvt=0-2	Methanol	356.89582200	1.7E-05			"10(4,7)-11(2,10)A,vt=0"	-7.90963	-7.63760	207.99021	CDMS
CH3OHvt=0-2	Methanol	358.20091100	1.5E-05			"9(3,6)-10(-2,9)E,vt=0"	-7.24632	-6.96020	167.16204	CDMS
CH3OHvt=0-2	Methanol	358.39959400	1.5E-05			"14(-2,13)-14(1,14)E,vt=0"	-6.01716	-5.69090	266.13152	CDMS
CH3OHvt=0-2	Methanol	358.41464800	1.7E-05			"10(-6,5)-11(-5,6)E,vt=0"	-4.46374	-4.33600	306.42424	CDMS
CH3OHvt=0-2	Methanol	358.60579900	7E-06			"4(-1,3)-3(-0,3)E,vt=0"	-3.87965	-3.74060	44.26286	CDMS
CH3OHvt=0-2	Methanol	359.40618900	1.3E-05			"9(-2,8)-8(2,6)E,vt=0"	-7.79042	-7.44720	126.74199	CDMS
CH3OHvt=0-2	Methanol	360.66160800	2.5E-05			"3(1,3)-4(2,2)++,vt=1"	-3.57835	0.00000	339.13580	CDMS
CH3OHvt=0-2	Methanol	360.66163300	1.7E-05			"3(1,3)-4(2,3)A,vt=1"	-3.57833	-3.97770	339.13544	CDMS
CH3OHvt=0-2	Methanol	360.84894600	1.1E-05			"11(-0,11)-10(-1,9)E,vt=0"	-3.91831	-3.55070	166.04718	CDMS
CH3OHvt=0-2	Methanol	360.88943700	1.8E-05			"19(-1,18)-18(-3,16)E,vt=0"	-6.29927	-6.13080	461.99045	CDMS
CH3OHvt=0-2	Methanol			361.23647600	5E-05	"3(1,2)-4(2,3)--,vt=1"	-3.57668	0.00000	339.16339	CDMS
CH3OHvt=0-2	Methanol	361.23650600	1.7E-05			"3(1,2)-4(2,2)A,vt=1"	-3.57681	-3.97690	339.16317	CDMS
CH3OHvt=0-2	Methanol	361.41126500	1.6E-05			"15(-2,14)-15(1,15)E,vt=0"	-5.66205	-5.36080	300.97628	CDMS
CH3OHvt=0-2	Methanol	361.85219500	1.3E-05			"8(-1,7)-7(-2,6)E,vt=0"	-4.11248	-3.78840	104.62350	CDMS
CH3OHvt=0-2	Methanol	362.06935700	1.9E-05			"3(-3,1)-4(-1,3)E,vt=0"	-8.03480	-8.03410	61.63934	CDMS
CH3OHvt=0-2	Methanol	362.90822200	1.3E-05			"2(2,0)-1(-0,1)E,vt=0"	-8.73965	-8.84440	32.86294	CDMS
CH3OHvt=0-2	Methanol	362.92736300	1.8E-05			"7(3,5)-8(1,8)A,vt=0"	-9.95515	-9.70140	114.79238	CDMS
CH3OHvt=0-2	Methanol	363.44044200	1.6E-05			"16(1,15)-16(0,16)A,vt=0"	-3.31790	-3.03770	332.64888	CDMS
CH3OHvt=0-2	Methanol	363.73986800	1.3E-05			"7(-2,6)-6(-1,5)E,vt=0"	-3.76767	-3.47500	87.25737	CDMS
CH3OHvt=0-2	Methanol	364.64078600	1.6E-05			"15(1,15)-14(-2,13)E,vt=0"	-5.43641	-5.11380	283.63138	CDMS
CH3OHvt=0-2	Methanol			364.74618700	5E-05	"7(3,5)-7(2,6),vt=1"	-4.37447	0.00000	482.22467	CDMS
CH3OHvt=0-2	Methanol	364.74620300	2.6E-05			"7(-3,4)-7(-2,5)E,vt=1"	-4.37473	-4.65500	482.22479	CDMS
CH3OHvt=0-2	Methanol	364.85897000	1.7E-05			"16(-2,15)-16(1,16)E,vt=0"	-5.36431	-5.09370	338.13824	CDMS
CH3OHvt=0-2	Methanol	364.89830200	2.8E-05			"6(-3,3)-6(-2,4)E,vt=1"	-4.39315	-4.71230	466.02652	CDMS
CH3OHvt=0-2	Methanol			364.89832500	5E-05	"6(3,4)-6(2,5),vt=1"	-4.39298	0.00000	466.02711	CDMS
CH3OHvt=0-2	Methanol	364.98680500	2.9E-05			"5(-3,2)-5(-2,3)E,vt=1"	-4.42410	-4.79580	452.13974	CDMS
CH3OHvt=0-2	Methanol			364.98681000	5E-05	"5(3,3)-5(2,4),vt=1"	-4.42392	0.00000	452.14004	CDMS
CH3OHvt=0-2	Methanol	365.03098900	3.1E-05			"4(-3,1)-4(-2,2)E,vt=1"	-4.48306	-4.92520	440.56567	CDMS
CH3OHvt=0-2	Methanol			365.03099900	5E-05	"4(3,2)-4(2,3),vt=1"	-4.48281	0.00000	440.56582	CDMS
CH3OHvt=0-2	Methanol	365.04696800	3.2E-05			"3(-3,0)-3(-2,1)E,vt=1"	-4.63000	-5.16790	431.30523	CDMS
CH3OHvt=0-2	Methanol			365.04703100	5E-05	"3(3,1)-3(2,2),vt=1"	-4.62991	0.00000	431.30523	CDMS
CH3OHvt=0-2	Methanol	365.39228400	1.8E-05			"13(3,11)-14(0,14)A,vt=0"	-9.29103	-8.99650	260.98497	CDMS
CH3OHvt=0-2	Methanol	365.47468200	1.6E-05			"7(5,3)-8(4,5)E,vt=0"	-4.55078	-4.40740	188.99755	CDMS
CH3OHvt=0-2	Methanol	365.82736400	1.1E-05			"14(-3,12)-13(3,10)E,vt=0"	-11.53095	-11.25000	291.45495	CDMS
CH3OHvt=0-2	Methanol	366.47501500	1.2E-05			"6(2,4)-5(-2,4)E,vt=0"	-8.86020	-8.61460	74.65683	CDMS
CH3OHvt=0-2	Methanol	368.73068900	1.8E-05			"17(-2,16)-17(1,17)E,vt=0"	-5.10957	-4.87500	377.61366	CDMS
CH3OHvt=0-2	Methanol	370.08858400	1.5E-05			"13(3,10)-14(-0,14)E,vt=0"	-5.88876	-5.61830	273.89814	CDMS
CH3OHvt=0-2	Methanol	371.41565800	1.7E-05			"17(1,16)-17(0,17)A,vt=0"	-3.29751	-3.05840	372.36023	CDMS
CH3OHvt=0-2	Methanol	373.00599900	1.8E-05			"18(-2,17)-18(1,18)E,vt=0"	-4.88965	-4.69630	419.39868	CDMS
CH3OHvt=0-2	Methanol	374.29355100	1.3E-05			"17(1,17)-16(2,14)E,vt=0"	-4.15368	-3.89980	359.91746	CDMS
CH3OHvt=0-2	Methanol	375.15638000	1.2E-05			"13(2,12)-12(3,9)A,vt=0"	-4.03611	-3.73510	248.83226	CDMS
CH3OHvt=0-2	Methanol	375.20695600	3.3E-05			"7(-2,5)-8(-4,5)E,vt=1"	-7.95606	-8.22290	464.71977	CDMS
CH3OHvt=0-2	Methanol	375.75833200	1.2E-05			"11(1,11)-10(-0,10)E,vt=0"	-3.69078	-3.32950	158.63597	CDMS
CH3OHvt=0-2	Methanol	376.07785200	1.4E-05			"16(5,12)-17(4,13)A,vt=0"	-4.08438	-3.99340	453.40911	CDMS
CH3OHvt=0-2	Methanol	376.09875000	1.4E-05			"16(5,11)-17(4,14)A,vt=0"	-4.08425	-3.99330	453.40910	CDMS
CH3OHvt=0-2	Methanol	376.26847400	1.2E-05			"12(-4,8)-13(-3,11)E,vt=0"	-4.09005	-3.86450	277.01299	CDMS
CH3OHvt=0-2	Methanol	377.08012200	1E-05			"17(2,15)-16(-3,14)E,vt=0"	-5.50279	-5.28330	381.51633	CDMS
CH3OHvt=0-2	Methanol	377.66079900	1.9E-05			"19(-2,18)-19(1,19)E,vt=0"	-4.69897	-4.55180	463.48912	CDMS
CH3OHvt=0-2	Methanol	378.32597000	1.2E-05			"13(2,11)-12(3,10)A,vt=0"	-4.01926	-3.72200	248.97992	CDMS
CH3OHvt=0-2	Methanol	379.49398900	1.3E-05			"7(3,4)-8(2,6)E,vt=0"	-4.12975	-3.91350	127.70605	CDMS
CH3OHvt=0-2	Methanol	379.94066200	1.7E-05			"18(1,17)-18(0,18)A,vt=0"	-3.27654	-3.08370	414.39423	CDMS
CH3OHvt=0-2	Methanol	380.51079300	1.2E-05			"12(-0,12)-11(-2,10)E,vt=0"	-7.17351	-6.83220	193.78699	CDMS
CH3OHvt=0-2	Methanol	380.85809300	6.7E-05			"3(0,3)-4(3,2)A,vt=1"	-8.70781	-9.27260	437.54186	CDMS
CH3OHvt=0-2	Methanol	381.83714100	2.1E-05			"20(1,20)-19(2,17)A,vt=0"	-4.00946	-3.89390	497.12538	CDMS
CH3OHvt=0-2	Methanol	381.94899600	1.4E-05			"10(-1,9)-9(2,7)E,vt=0"	-5.75343	-5.42420	148.72933	CDMS
CH3OHvt=0-2	Methanol	382.50638200	1.7E-05			"16(3,13)-17(1,17)E,vt=0"	-8.40271	-8.21010	378.27478	CDMS
CH3OHvt=0-2	Methanol	382.61372100	2.5E-05			"18(4,15)-19(1,18)A,vt=0"	-7.92000	-7.82090	477.11082	CDMS
CH3OHvt=0-2	Methanol			382.66647400	5E-05	"4(0,4)-3(1,3),vt=1"	-4.01194	0.00000	323.73090	CDMS
CH3OHvt=0-2	Methanol	382.66651600	8E-06			"4(-0,4)-3(-1,3)E,vt=1"	-4.01192	-4.30480	323.73055	CDMS
CH3OHvt=0-2	Methanol	383.02700700	1.8E-05			"6(-3,4)-7(-0,7)E,vt=0"	-7.14894	-6.95350	96.45909	CDMS
CH3OHvt=0-2	Methanol	383.47789300	6E-06			"8(1,8)-7(1,7)A,vt=0"	-3.60902	-3.29890	97.37478	CDMS
CH3OHvt=0-2	Methanol	383.53930300	1.3E-05			"4(-2,3)-3(-0,3)E,vt=0"	-8.22070	-8.11170	45.45947	CDMS
CH3OHvt=0-2	Methanol	384.07924800	1.5E-05			"9(3,6)-10(-1,9)E,vt=0"	-10.00944	-9.75270	167.16205	CDMS
CH3OHvt=0-2	Methanol	384.51910200	1.8E-05			"6(3,3)-7(1,6)A,vt=0"	-9.82828	-9.63750	98.54526	CDMS
CH3OHvt=0-2	Methanol	384.81330400	1.7E-05			"13(7,6)-14(6,8)A,vt=0"	-4.31585	-4.32510	455.76204	CDMS
CH3OHvt=0-2	Methanol	384.81330400	1.7E-05			"13(7,7)-14(6,9)A,vt=0"	-4.31585	-4.32510	455.76204	CDMS
CH3OHvt=0-2	Methanol			385.44901200	5E-05	"8(1,8)-7(1,7)++,vt=1"	-3.60200	0.00000	408.51445	CDMS
CH3OHvt=0-2	Methanol	385.44907200	7E-06			"8(1,8)-7(1,7)A,vt=1"	-3.60164	-3.74410	408.51375	CDMS
CH3OHvt=0-2	Methanol			385.77819500	5E-05	"8(4,5)-7(4,4),vt=1"	-3.72399	0.00000	446.71375	CDMS
CH3OHvt=0-2	Methanol	385.77821600	6E-06			"8(-4,5)-7(-4,4)E,vt=1"	-3.72179	-3.91990	446.71289	CDMS
CH3OHvt=0-2	Methanol			385.79382200	5E-05	"8(-2,6)-7(-2,5),vt=1"	-3.62164	0.00000	447.94465	CDMS
CH3OHvt=0-2	Methanol	385.79384200	6E-06			"8(2,7)-7(2,6)E,vt=1"	-3.62039	-3.82030	447.94479	CDMS
CH3OHvt=0-2	Methanol			385.81130500	5E-05	"8(-3,5)-7(-3,4),vt=1"	-3.66288	0.00000	405.96507	CDMS
CH3OHvt=0-2	Methanol	385.81134700	6E-06			"8(3,6)-7(3,5)E,vt=1"	-3.66184	-3.80100	405.96423	CDMS
CH3OHvt=0-2	Methanol			385.82636700	5E-05	"8(2,6)-7(2,5)++,vt=1"	-3.62383	0.00000	382.01172	CDMS
CH3OHvt=0-2	Methanol	385.82640900	7E-06			"8(2,7)-7(2,6)A,vt=1"	-3.62360	-3.72810	382.01147	CDMS
CH3OHvt=0-2	Methanol			385.84133300	5E-05	"8(2,7)-7(2,6)--,vt=1"	-3.62378	0.00000	382.01388	CDMS
CH3OHvt=0-2	Methanol	385.84140200	7E-06			"8(2,6)-7(2,5)A,vt=1"	-3.62358	-3.72810	382.01320	CDMS
CH3OHvt=0-2	Methanol	385.84661800	7E-06			"8(-1,8)-7(-1,7)E,vt=1"	-3.60189	-3.69600	374.81471	CDMS
CH3OHvt=0-2	Methanol	385.84662500	1.2E-05			"8(1,8)-7(1,7),vt=1"	-3.60176	0.00000	374.81453	CDMS
CH3OHvt=0-2	Methanol	385.84695900	7E-06			"8(-0,8)-7(-0,7)E,vt=1"	-3.59431	-3.70160	383.91883	CDMS
CH3OHvt=0-2	Methanol	385.84696600	1.2E-05			"8(0,8)-7(0,7),vt=1"	-3.59426	0.00000	383.91908	CDMS
CH3OHvt=0-2	Methanol			385.87271400	5E-05	"8(-4,4)-7(-4,3),vt=1"	-3.71977	0.00000	488.74043	CDMS
CH3OHvt=0-2	Methanol	385.87272500	6E-06			"8(4,4)-7(4,3)E,vt=1"	-3.72004	-3.97910	488.73997	CDMS
CH3OHvt=0-2	Methanol	385.87564200	6E-06			"8(3,6)-7(3,5)A,vt=1"	-3.66128	-3.90690	479.45344	CDMS
CH3OHvt=0-2	Methanol			385.87566600	5E-05	"8(3,6)-7(3,5)++,vt=1"	-3.66056	0.00000	479.45332	CDMS
CH3OHvt=0-2	Methanol			385.87566600	5E-05	"8(3,6)-7(3,5)++,vt=1"	-3.66056	0.00000	479.45332	CDMS
CH3OHvt=0-2	Methanol	385.87571500	6E-06			"8(3,5)-7(3,4)A,vt=1"	-3.66128	-3.90690	479.45344	CDMS
CH3OHvt=0-2	Methanol			385.89290600	5E-05	"8(2,7)-7(2,6),vt=1"	-3.62140	0.00000	483.23955	CDMS
CH3OHvt=0-2	Methanol	385.89295000	6E-06			"8(-2,6)-7(-2,5)E,vt=1"	-3.62218	-3.87330	483.23967	CDMS
CH3OHvt=0-2	Methanol			385.93300600	5E-05	"8(-1,7)-7(-1,6),vt=1"	-3.60167	0.00000	496.72994	CDMS
CH3OHvt=0-2	Methanol	385.93304600	7E-06			"8(1,7)-7(1,6)E,vt=1"	-3.60211	-3.87280	496.72947	CDMS
CH3OHvt=0-2	Methanol			386.21620200	5E-05	"8(1,7)-7(1,6)--,vt=1"	-3.59941	0.00000	408.68076	CDMS
CH3OHvt=0-2	Methanol	386.21626400	7E-06			"8(1,7)-7(1,6)A,vt=1"	-3.59907	-3.74260	408.67977	CDMS
CH3OHvt=0-2	Methanol	386.24765800	6E-06			"8(-0,8)-7(-0,7)E,vt=0"	-3.59369	-3.28550	96.61365	CDMS
CH3OHvt=0-2	Methanol	386.58727300	6E-06			"8(1,8)-7(1,7)E,vt=0"	-3.59870	-3.28000	89.10347	CDMS
CH3OHvt=0-2	Methanol	386.66393100	6E-06			"8(7,1)-7(7,0)A,vt=0"	-4.22176	-4.24930	328.21899	CDMS
CH3OHvt=0-2	Methanol	386.66393100	6E-06			"8(7,2)-7(7,1)A,vt=0"	-4.22176	-4.24930	328.21899	CDMS
CH3OHvt=0-2	Methanol	386.68204000	6E-06			"8(0,8)-7(0,7)A,vt=0"	-3.59175	-3.26510	83.53825	CDMS
CH3OHvt=0-2	Methanol	386.68358300	6E-06			"8(-7,2)-7(-7,1)E,vt=0"	-4.21912	-4.25410	333.34454	CDMS
CH3OHvt=0-2	Methanol	386.71625600	6E-06			"8(7,1)-7(7,0)E,vt=0"	-4.21912	-4.26920	343.74811	CDMS
CH3OHvt=0-2	Methanol	386.72521500	6E-06			"8(-6,3)-7(-6,2)E,vt=0"	-3.95035	-3.88260	262.34949	CDMS
CH3OHvt=0-2	Methanol	386.75696200	6E-06			"8(6,2)-7(6,1)E,vt=0"	-3.94791	-3.89490	272.50728	CDMS
CH3OHvt=0-2	Methanol	386.76452100	6E-06			"8(6,2)-7(6,1)A,vt=0"	-3.94882	-3.90270	277.25658	CDMS
CH3OHvt=0-2	Methanol	386.76452100	6E-06			"8(6,3)-7(6,2)A,vt=0"	-3.94882	-3.90270	277.25658	CDMS
CH3OHvt=0-2	Methanol	386.78872200	5E-06			"8(5,4)-7(5,3)E,vt=0"	-3.80589	-3.65890	207.56034	CDMS
CH3OHvt=0-2	Methanol	386.80226300	5E-06			"8(5,4)-7(5,3)"	-3.80562	-3.67610	219.62219	CDMS
CH3OHvt=0-2	Methanol	386.82004400	5E-06			"8(5,4)-7(5,3)A,vt=0"	-3.80386	-3.67700	221.44783	CDMS
CH3OHvt=0-2	Methanol	386.82004400	5E-06			"8(5,3)-7(5,2)A,vt=0"	-3.80386	-3.67700	221.44783	CDMS
CH3OHvt=0-2	Methanol	386.82446200	6E-06			"8(2,7)-7(2,6)A,vt=0"	-3.61648	-3.34460	121.26658	CDMS
CH3OHvt=0-2	Methanol	386.83714600	5E-06			"8(4,5)-7(4,4)E,vt=0"	-3.71610	-3.51690	171.45763	CDMS
CH3OHvt=0-2	Methanol	386.85978000	5E-06			"8(4,5)-7(4,4)A,vt=0"	-3.71542	-3.50530	163.89784	CDMS
CH3OHvt=0-2	Methanol	386.85981400	5E-06			"8(4,4)-7(4,3)A,vt=0"	-3.71542	-3.50530	163.89784	CDMS
CH3OHvt=0-2	Methanol	386.86941600	5E-06			"8(-4,4)-7(-4,3)E,vt=0"	-3.71365	-3.52620	179.55657	CDMS
CH3OHvt=0-2	Methanol	386.88559800	5E-06			"8(3,6)-7(3,5)A,vt=0"	-3.65750	-3.40320	133.35992	CDMS
CH3OHvt=0-2	Methanol	386.89024700	5E-06			"8(3,5)-7(3,4)A,vt=0"	-3.65740	-3.40310	133.36029	CDMS
CH3OHvt=0-2	Methanol	386.90191300	5E-06			"8(3,5)-7(3,4)E,vt=0"	-3.65429	-3.41870	146.27423	CDMS
CH3OHvt=0-2	Methanol	386.95377900	5E-06			"8(-3,6)-7(-3,5)E,vt=0"	-3.65594	-3.39870	131.27914	CDMS
CH3OHvt=0-2	Methanol	386.97712700	6E-06			"8(-1,7)-7(-1,6)E,vt=0"	-3.58721	-3.29140	104.62347	CDMS
CH3OHvt=0-2	Methanol	387.01472400	6E-06			"8(2,6)-7(2,5)A,vt=0"	-3.61584	-3.34420	121.28952	CDMS
CH3OHvt=0-2	Methanol	387.14667700	6E-06			"8(-2,7)-7(-2,6)E,vt=0"	-3.62266	-3.32880	105.83744	CDMS
CH3OHvt=0-2	Methanol	387.15351700	6E-06			"8(2,6)-7(2,5)E,vt=0"	-3.61756	-3.32900	109.49325	CDMS
CH3OHvt=0-2	Methanol	388.83654100	9E-06			"12(-1,12)-11(-0,11)E,vt=1"	-3.78484	-3.85540	472.00646	CDMS
CH3OHvt=0-2	Methanol	388.83656000	1.7E-05			"12(1,12)-11(0,11),vt=1"	-3.78479	0.00000	472.00735	CDMS
CH3OHvt=0-2	Methanol	388.85754100	1.8E-05			"15(6,10)-16(5,11)A,vt=0"	-4.15794	-4.13520	472.07121	CDMS
CH3OHvt=0-2	Methanol	388.85758800	1.8E-05			"15(6,9)-16(5,12)A,vt=0"	-4.15794	-4.13520	472.07121	CDMS
CH3OHvt=0-2	Methanol	389.02157000	1.8E-05			"19(1,18)-19(0,19)A,vt=0"	-3.25476	-3.11320	458.74846	CDMS
CH3OHvt=0-2	Methanol	390.14143100	6E-06			"8(1,7)-7(1,6)A,vt=0"	-3.58649	-3.28570	98.81509	CDMS
CH3OHvt=0-2	Methanol	391.43413800	1.4E-05			"6(2,4)-5(-1,4)E,vt=0"	-6.48606	-6.26820	74.65690	CDMS
CH3OHvt=0-2	Methanol	392.11614500	1.6E-05			"19(-2,18)-18(-3,16)E,vt=0"	-4.00616	-3.87480	463.48909	CDMS
CH3OHvt=0-2	Methanol	392.52919900	1.7E-05			"9(2,8)-10(3,8)E,vt=1"	-3.56696	-3.75600	468.77178	CDMS
CH3OHvt=0-2	Methanol	392.52927800	6.6E-05			"9(-2,7)-10(-3,7),vt=1"	-3.56679	0.00000	468.77181	CDMS
CH3OHvt=0-2	Methanol	392.58775600	1.3E-05			"14(-0,14)-13(2,11)E,vt=0"	-7.26316	-6.96080	256.13667	CDMS
CH3OHvt=0-2	Methanol	392.81028900	1.5E-05			"15(1,15)-14(-1,13)E,vt=0"	-7.03078	-6.73950	283.63143	CDMS
CH3OHvt=0-2	Methanol	394.58674400	1.5E-05			"4(4,1)-5(3,2)A,vt=0"	-4.80165	-4.78870	103.55537	CDMS
CH3OHvt=0-2	Methanol	394.58726100	1.5E-05			"4(4,0)-5(3,3)A,vt=0"	-4.80165	-4.78870	103.55539	CDMS
CH3OHvt=0-2	Methanol	396.37800400	1.5E-05			"9(-3,7)-10(1,10)E,vt=0"	-11.04688	-10.78170	152.17144	CDMS
CH3OHvt=0-2	Methanol	397.03912600	1.5E-05			"3(3,1)-2(2,0)A,vt=0"	-3.31416	-3.35530	63.72709	CDMS
CH3OHvt=0-2	Methanol	397.04141600	1.5E-05			"3(3,0)-2(2,1)A,vt=0"	-3.31416	-3.35530	63.72706	CDMS
CH3OHvt=0-2	Methanol	398.44695000	1.1E-05			"2(1,2)-1(0,1)A,vt=0"	-3.35976	-3.48730	21.44378	CDMS
CH3OHvt=0-2	Methanol	398.94622100	1.3E-05			"5(-0,5)-4(1,4)E,vt=0"	-3.84471	-3.66870	47.93476	CDMS
CH3OHvt=0-2	Methanol	399.59795500	1.8E-05			"7(2,5)-8(0,8)A,vt=0"	-8.44051	-8.20980	102.71579	CDMS
CH3OHvt=0-2	Methanol	399.63764300	1.7E-05			"8(-5,3)-9(-4,5)E,vt=0"	-4.35269	-4.23690	219.62225	CDMS
